ID,First_Name,Last_Name,Legacy_Intent_Binary,Lifetime_Giving,Rating,Primary_Constituent_Type,Prospect_Stage,Geographic_Region,Engagement_Score,Estimated_Age
15713,Donor_15713,Smith,0,36531,K,Alum,Cultivation,Southeast,28,61
45314,Legacy_314,Johnson,1,10147,A,Trustee,Solicitation,Northeast,66,68
2179,Donor_2179,Smith,0,13013,P,Alum,Cultivation,Southeast,1,52
3565,Donor_3565,Smith,0,25902,K,Alum,Identification,West Coast,86,76
191,Donor_191,Smith,0,44417,P,Friend,Cultivation,Southeast,81,31
4050,Donor_4050,Smith,0,14356,K,Parent,Qualification,West Coast,4,28
113,Donor_113,Smith,0,46859,L,Alum,Cultivation,Southeast,14,69
46750,Legacy_1750,Johnson,1,810652,D,Regent,Solicitation,Northeast,87,67
34186,Donor_34186,Smith,0,13789,O,Alum,Identification,Southeast,31,67
38580,Donor_38580,Smith,0,39243,L,Parent,Cultivation,West Coast,16,64
49706,Legacy_4706,Johnson,1,762633,D,Alum,Cultivation,Midwest,62,68
48053,Legacy_3053,Johnson,1,598843,C,Alum,Cultivation,Midwest,60,66
9117,Donor_9117,Smith,0,16593,N,Parent,Identification,Midwest,98,78
49823,Legacy_4823,Johnson,1,193749,C,Regent,Stewardship,West Coast,81,64
38941,Donor_38941,Smith,0,19139,L,Alum,Cultivation,Midwest,98,54
15056,Donor_15056,Smith,0,4837,L,Parent,Identification,Northeast,39,71
3009,Donor_3009,Smith,0,30892,L,Friend,Qualification,West Coast,30,52
11531,Donor_11531,Smith,0,41411,O,Friend,Cultivation,Northeast,2,42
27426,Donor_27426,Smith,0,35086,P,Alum,Qualification,Southeast,24,55
28121,Donor_28121,Smith,0,45486,N,Alum,Identification,Midwest,13,59
22804,Donor_22804,Smith,0,18610,O,Parent,Identification,Southeast,80,60
38891,Donor_38891,Smith,0,27499,N,Parent,Identification,Midwest,82,64
21801,Donor_21801,Smith,0,20375,L,Parent,Identification,West Coast,54,39
47310,Legacy_2310,Johnson,1,179109,E,Regent,Stewardship,Midwest,84,52
11050,Donor_11050,Smith,0,36586,M,Parent,Qualification,Southeast,14,52
15561,Donor_15561,Smith,0,26253,K,Alum,Qualification,Northeast,58,33
11889,Donor_11889,Smith,0,32851,K,Alum,Cultivation,Southeast,83,80
33475,Donor_33475,Smith,0,23130,M,Alum,Cultivation,Southeast,87,67
19595,Donor_19595,Smith,0,45533,L,Alum,Cultivation,Midwest,68,35
37843,Donor_37843,Smith,0,16611,N,Friend,Cultivation,Southeast,79,62
21062,Donor_21062,Smith,0,26817,P,Friend,Cultivation,Southeast,86,52
1085,Donor_1085,Smith,0,15476,L,Friend,Cultivation,Northeast,95,84
37221,Donor_37221,Smith,0,32093,L,Friend,Identification,Midwest,50,37
29759,Donor_29759,Smith,0,21323,M,Alum,Cultivation,Southeast,99,51
23602,Donor_23602,Smith,0,23855,L,Alum,Identification,Midwest,67,70
19823,Donor_19823,Smith,0,18554,P,Parent,Cultivation,Midwest,43,40
28234,Donor_28234,Smith,0,17196,N,Parent,Qualification,West Coast,56,57
2737,Donor_2737,Smith,0,36911,N,Alum,Cultivation,Southeast,28,29
49345,Legacy_4345,Johnson,1,717027,A,Regent,Solicitation,Northeast,97,51
37376,Donor_37376,Smith,0,44860,K,Friend,Qualification,Midwest,36,32
31446,Donor_31446,Smith,0,17736,N,Alum,Cultivation,Midwest,74,56
32718,Donor_32718,Smith,0,28604,M,Friend,Qualification,Southeast,55,41
38504,Donor_38504,Smith,0,15197,N,Alum,Identification,Southeast,32,37
20922,Donor_20922,Smith,0,25922,M,Parent,Cultivation,Northeast,6,39
40567,Donor_40567,Smith,0,30906,K,Parent,Identification,Northeast,1,69
8012,Donor_8012,Smith,0,31478,M,Alum,Identification,West Coast,74,80
35150,Donor_35150,Smith,0,45253,O,Parent,Identification,Northeast,50,33
46302,Legacy_1302,Johnson,1,377276,E,Alum,Solicitation,Northeast,69,70
42424,Donor_42424,Smith,0,39812,L,Parent,Cultivation,Midwest,7,56
44423,Donor_44423,Smith,0,33397,N,Parent,Identification,Midwest,98,43
48294,Legacy_3294,Johnson,1,191533,F,Alum,Cultivation,Northeast,88,80
29640,Donor_29640,Smith,0,35429,K,Alum,Qualification,Southeast,69,53
20848,Donor_20848,Smith,0,23831,N,Parent,Qualification,Northeast,11,64
25671,Donor_25671,Smith,0,12193,P,Friend,Cultivation,Midwest,2,25
15741,Donor_15741,Smith,0,28433,P,Alum,Identification,Midwest,16,69
22192,Donor_22192,Smith,0,48200,P,Alum,Cultivation,Midwest,36,63
43842,Donor_43842,Smith,0,19825,P,Alum,Qualification,Northeast,16,49
42307,Donor_42307,Smith,0,10048,N,Alum,Identification,Midwest,22,46
7345,Donor_7345,Smith,0,27169,P,Alum,Cultivation,Northeast,24,80
34641,Donor_34641,Smith,0,47733,M,Parent,Identification,Midwest,13,73
2478,Donor_2478,Smith,0,7283,K,Friend,Cultivation,Midwest,17,80
28865,Donor_28865,Smith,0,31454,N,Friend,Identification,West Coast,43,55
9525,Donor_9525,Smith,0,22384,N,Parent,Qualification,Northeast,20,52
36456,Donor_36456,Smith,0,49491,N,Friend,Qualification,Southeast,63,75
16080,Donor_16080,Smith,0,14869,P,Alum,Qualification,Northeast,37,85
43324,Donor_43324,Smith,0,32183,N,Alum,Cultivation,Midwest,34,45
49333,Legacy_4333,Johnson,1,825301,E,Alum,Stewardship,Midwest,74,66
16989,Donor_16989,Smith,0,48978,M,Friend,Identification,Midwest,52,60
21852,Donor_21852,Smith,0,43597,P,Alum,Cultivation,West Coast,77,76
36039,Donor_36039,Smith,0,38224,O,Friend,Qualification,Midwest,61,37
40975,Donor_40975,Smith,0,45806,L,Parent,Cultivation,Midwest,32,71
41767,Donor_41767,Smith,0,36179,N,Friend,Cultivation,Northeast,40,46
40209,Donor_40209,Smith,0,35658,L,Alum,Qualification,Northeast,89,34
46944,Legacy_1944,Johnson,1,633816,F,Regent,Cultivation,Northeast,97,67
44487,Donor_44487,Smith,0,19384,P,Alum,Qualification,Midwest,92,80
31456,Donor_31456,Smith,0,35254,K,Parent,Qualification,Northeast,10,58
7981,Donor_7981,Smith,0,43110,P,Friend,Identification,Northeast,58,52
35521,Donor_35521,Smith,0,27541,P,Alum,Qualification,Northeast,80,31
39413,Donor_39413,Smith,0,46713,M,Alum,Qualification,West Coast,44,48
7217,Donor_7217,Smith,0,43767,P,Friend,Qualification,Northeast,29,56
30824,Donor_30824,Smith,0,23005,L,Alum,Qualification,Midwest,27,39
41458,Donor_41458,Smith,0,22771,P,Friend,Cultivation,West Coast,9,29
12479,Donor_12479,Smith,0,38150,P,Parent,Qualification,West Coast,23,42
4023,Donor_4023,Smith,0,46813,N,Parent,Identification,Northeast,79,25
22699,Donor_22699,Smith,0,31617,N,Friend,Qualification,Southeast,10,76
48236,Legacy_3236,Johnson,1,834517,C,Trustee,Cultivation,West Coast,90,68
19583,Donor_19583,Smith,0,10979,N,Parent,Qualification,Northeast,85,45
49829,Legacy_4829,Johnson,1,184769,B,Alum,Stewardship,Northeast,98,79
13659,Donor_13659,Smith,0,44918,L,Alum,Qualification,Northeast,59,67
48934,Legacy_3934,Johnson,1,175570,B,Alum,Solicitation,Northeast,62,65
45799,Legacy_799,Johnson,1,316723,B,Alum,Stewardship,Midwest,87,63
16992,Donor_16992,Smith,0,24056,M,Parent,Identification,Southeast,89,59
43696,Donor_43696,Smith,0,1814,M,Friend,Cultivation,Southeast,1,46
14239,Donor_14239,Smith,0,84,M,Parent,Cultivation,West Coast,65,78
20130,Donor_20130,Smith,0,32473,L,Friend,Cultivation,Southeast,84,55
28642,Donor_28642,Smith,0,17724,O,Friend,Cultivation,Midwest,43,53
29200,Donor_29200,Smith,0,23360,L,Friend,Qualification,Northeast,62,61
622,Donor_622,Smith,0,17380,L,Alum,Cultivation,Northeast,45,41
31764,Donor_31764,Smith,0,32630,O,Friend,Qualification,Northeast,5,73
48816,Legacy_3816,Johnson,1,243332,A,Alum,Cultivation,West Coast,69,52
5185,Donor_5185,Smith,0,15730,N,Parent,Qualification,West Coast,72,55
20894,Donor_20894,Smith,0,3429,L,Friend,Cultivation,West Coast,75,26
36593,Donor_36593,Smith,0,39115,P,Friend,Identification,Northeast,88,49
42585,Donor_42585,Smith,0,16288,O,Friend,Qualification,Southeast,53,63
36781,Donor_36781,Smith,0,45552,M,Alum,Qualification,Midwest,100,32
5728,Donor_5728,Smith,0,2509,L,Friend,Cultivation,Southeast,1,70
33712,Donor_33712,Smith,0,23839,M,Alum,Cultivation,Midwest,18,83
31598,Donor_31598,Smith,0,35333,O,Parent,Cultivation,Southeast,88,58
18453,Donor_18453,Smith,0,10111,N,Alum,Qualification,Southeast,14,55
17243,Donor_17243,Smith,0,24236,M,Friend,Identification,Northeast,14,75
26026,Donor_26026,Smith,0,26519,O,Alum,Cultivation,Northeast,43,71
37377,Donor_37377,Smith,0,33186,O,Friend,Cultivation,Southeast,23,66
16574,Donor_16574,Smith,0,20898,M,Alum,Identification,West Coast,49,50
98,Donor_98,Smith,0,35560,N,Parent,Identification,Southeast,54,49
48505,Legacy_3505,Johnson,1,638706,B,Alum,Solicitation,Northeast,85,71
17696,Donor_17696,Smith,0,11254,P,Alum,Identification,Midwest,72,60
21486,Donor_21486,Smith,0,12073,P,Friend,Identification,West Coast,8,66
15039,Donor_15039,Smith,0,47450,O,Alum,Qualification,Northeast,91,37
49107,Legacy_4107,Johnson,1,266941,B,Regent,Stewardship,Southeast,76,70
38376,Donor_38376,Smith,0,4177,P,Friend,Qualification,Midwest,89,49
30491,Donor_30491,Smith,0,32001,N,Friend,Identification,Northeast,46,67
46235,Legacy_1235,Johnson,1,155625,F,Alum,Cultivation,Southeast,82,50
7029,Donor_7029,Smith,0,20630,K,Alum,Cultivation,West Coast,82,70
10973,Donor_10973,Smith,0,2094,N,Friend,Qualification,Southeast,15,78
48083,Legacy_3083,Johnson,1,505164,A,Alum,Stewardship,Midwest,85,49
34006,Donor_34006,Smith,0,20548,K,Friend,Identification,Southeast,13,52
41123,Donor_41123,Smith,0,28701,P,Friend,Identification,Northeast,100,48
12009,Donor_12009,Smith,0,36412,O,Parent,Identification,West Coast,7,44
20133,Donor_20133,Smith,0,32702,N,Alum,Qualification,West Coast,42,52
1483,Donor_1483,Smith,0,6509,O,Alum,Qualification,Southeast,24,41
23496,Donor_23496,Smith,0,31547,P,Friend,Qualification,Midwest,32,82
42528,Donor_42528,Smith,0,13591,N,Alum,Identification,Northeast,40,72
43983,Donor_43983,Smith,0,42832,M,Alum,Cultivation,Northeast,63,72
49335,Legacy_4335,Johnson,1,186634,B,Alum,Stewardship,Midwest,82,61
14625,Donor_14625,Smith,0,45517,K,Friend,Identification,Northeast,16,54
17817,Donor_17817,Smith,0,42697,N,Parent,Qualification,Midwest,58,84
17903,Donor_17903,Smith,0,17877,N,Alum,Identification,Northeast,46,65
27621,Donor_27621,Smith,0,9213,N,Alum,Identification,Midwest,24,64
41078,Donor_41078,Smith,0,1061,L,Parent,Qualification,West Coast,94,28
17357,Donor_17357,Smith,0,40924,L,Alum,Qualification,Northeast,56,64
7743,Donor_7743,Smith,0,28196,P,Alum,Identification,Southeast,69,41
14012,Donor_14012,Smith,0,29149,K,Friend,Cultivation,Midwest,26,30
31765,Donor_31765,Smith,0,45602,P,Parent,Qualification,Midwest,54,36
8992,Donor_8992,Smith,0,43191,P,Alum,Qualification,Northeast,95,27
35131,Donor_35131,Smith,0,35366,K,Friend,Identification,West Coast,89,64
4625,Donor_4625,Smith,0,28537,N,Alum,Cultivation,Southeast,7,69
31597,Donor_31597,Smith,0,36413,K,Friend,Cultivation,Northeast,57,32
36541,Donor_36541,Smith,0,3995,K,Friend,Cultivation,Midwest,53,51
45805,Legacy_805,Johnson,1,556881,F,Regent,Stewardship,Midwest,62,71
31460,Donor_31460,Smith,0,20428,M,Alum,Identification,Northeast,38,79
26017,Donor_26017,Smith,0,24403,O,Alum,Cultivation,Northeast,33,42
23486,Donor_23486,Smith,0,23698,N,Parent,Qualification,Southeast,44,44
36389,Donor_36389,Smith,0,28986,K,Alum,Identification,Northeast,59,58
41413,Donor_41413,Smith,0,40377,P,Alum,Identification,Southeast,85,74
34368,Donor_34368,Smith,0,31131,P,Parent,Qualification,Southeast,30,44
23560,Donor_23560,Smith,0,8081,L,Friend,Identification,Midwest,12,42
9621,Donor_9621,Smith,0,16430,M,Alum,Cultivation,Northeast,58,78
21290,Donor_21290,Smith,0,18628,L,Alum,Qualification,Northeast,2,51
20626,Donor_20626,Smith,0,6994,K,Parent,Qualification,Midwest,68,85
40726,Donor_40726,Smith,0,24052,M,Friend,Identification,Southeast,98,51
23688,Donor_23688,Smith,0,1754,K,Friend,Identification,Northeast,100,66
16199,Donor_16199,Smith,0,10572,O,Parent,Cultivation,Northeast,25,73
8237,Donor_8237,Smith,0,8432,O,Alum,Qualification,Midwest,65,47
24097,Donor_24097,Smith,0,26225,N,Friend,Identification,West Coast,26,68
30759,Donor_30759,Smith,0,38984,M,Alum,Identification,West Coast,56,70
2980,Donor_2980,Smith,0,37901,M,Parent,Identification,Northeast,91,51
25913,Donor_25913,Smith,0,13649,K,Alum,Qualification,West Coast,62,55
30561,Donor_30561,Smith,0,23494,P,Friend,Identification,West Coast,39,53
26208,Donor_26208,Smith,0,5293,K,Friend,Cultivation,Midwest,48,56
30294,Donor_30294,Smith,0,49755,P,Friend,Cultivation,Northeast,65,79
28065,Donor_28065,Smith,0,30108,K,Alum,Identification,Southeast,49,31
17504,Donor_17504,Smith,0,39843,O,Parent,Cultivation,Northeast,44,48
23750,Donor_23750,Smith,0,25743,M,Parent,Identification,Northeast,50,31
37766,Donor_37766,Smith,0,27488,N,Friend,Cultivation,Midwest,20,63
4642,Donor_4642,Smith,0,8954,M,Alum,Identification,Midwest,30,80
5585,Donor_5585,Smith,0,44125,L,Alum,Identification,Southeast,34,67
29395,Donor_29395,Smith,0,45148,N,Friend,Cultivation,West Coast,71,47
24853,Donor_24853,Smith,0,6221,M,Parent,Qualification,Southeast,77,37
49690,Legacy_4690,Johnson,1,381714,B,Trustee,Stewardship,Southeast,62,71
27788,Donor_27788,Smith,0,38432,N,Friend,Identification,Southeast,28,61
14635,Donor_14635,Smith,0,43647,O,Friend,Cultivation,Midwest,32,77
10806,Donor_10806,Smith,0,21092,M,Alum,Qualification,Northeast,51,57
2037,Donor_2037,Smith,0,33018,P,Friend,Qualification,West Coast,46,52
5021,Donor_5021,Smith,0,7310,N,Alum,Cultivation,Northeast,96,28
17831,Donor_17831,Smith,0,9727,M,Friend,Cultivation,Northeast,38,32
18925,Donor_18925,Smith,0,28878,N,Alum,Identification,West Coast,73,59
41190,Donor_41190,Smith,0,7848,L,Alum,Cultivation,West Coast,69,80
2298,Donor_2298,Smith,0,43901,P,Friend,Identification,Southeast,78,36
35710,Donor_35710,Smith,0,37858,L,Alum,Qualification,Northeast,47,56
46099,Legacy_1099,Johnson,1,39422,F,Trustee,Solicitation,West Coast,98,74
33915,Donor_33915,Smith,0,45237,M,Alum,Cultivation,Northeast,4,41
31766,Donor_31766,Smith,0,7388,K,Friend,Identification,Southeast,55,75
47880,Legacy_2880,Johnson,1,874173,A,Trustee,Solicitation,Southeast,75,54
2806,Donor_2806,Smith,0,5962,P,Parent,Qualification,Northeast,33,65
49394,Legacy_4394,Johnson,1,652195,A,Trustee,Stewardship,Midwest,93,59
23633,Donor_23633,Smith,0,17432,L,Parent,Cultivation,Midwest,66,54
15237,Donor_15237,Smith,0,15538,O,Alum,Qualification,Northeast,32,72
15474,Donor_15474,Smith,0,32975,M,Friend,Qualification,Southeast,94,53
8720,Donor_8720,Smith,0,34934,P,Alum,Cultivation,Northeast,84,31
44026,Donor_44026,Smith,0,49864,N,Alum,Cultivation,Midwest,5,64
15685,Donor_15685,Smith,0,43389,L,Alum,Identification,Midwest,17,61
18743,Donor_18743,Smith,0,39445,N,Alum,Identification,Southeast,67,59
39973,Donor_39973,Smith,0,30885,P,Friend,Qualification,Northeast,90,44
11079,Donor_11079,Smith,0,47063,N,Friend,Identification,Southeast,57,58
22671,Donor_22671,Smith,0,8112,M,Parent,Identification,Southeast,45,28
28542,Donor_28542,Smith,0,49494,P,Alum,Cultivation,West Coast,41,64
6834,Donor_6834,Smith,0,32185,O,Alum,Qualification,Northeast,90,38
33492,Donor_33492,Smith,0,11763,L,Alum,Identification,West Coast,60,63
11985,Donor_11985,Smith,0,1569,O,Friend,Identification,Northeast,89,80
26792,Donor_26792,Smith,0,1872,M,Alum,Identification,Northeast,85,29
49865,Legacy_4865,Johnson,1,465229,A,Trustee,Solicitation,West Coast,95,58
7847,Donor_7847,Smith,0,27880,M,Alum,Cultivation,Northeast,11,52
31224,Donor_31224,Smith,0,38941,O,Friend,Identification,Southeast,73,46
47103,Legacy_2103,Johnson,1,192785,D,Regent,Cultivation,Midwest,99,65
20925,Donor_20925,Smith,0,28580,K,Parent,Qualification,West Coast,70,80
34158,Donor_34158,Smith,0,884,K,Parent,Identification,Midwest,10,43
36900,Donor_36900,Smith,0,2740,M,Parent,Identification,West Coast,43,85
42564,Donor_42564,Smith,0,1784,M,Friend,Qualification,West Coast,26,62
24290,Donor_24290,Smith,0,7081,K,Friend,Identification,Midwest,91,73
22001,Donor_22001,Smith,0,19580,M,Friend,Qualification,Northeast,18,43
36110,Donor_36110,Smith,0,35285,M,Parent,Identification,Southeast,58,70
41229,Donor_41229,Smith,0,7834,K,Alum,Qualification,Northeast,86,31
41920,Donor_41920,Smith,0,1671,M,Friend,Cultivation,Midwest,35,41
47455,Legacy_2455,Johnson,1,427986,E,Regent,Stewardship,West Coast,84,73
49073,Legacy_4073,Johnson,1,867325,C,Alum,Solicitation,West Coast,71,69
21563,Donor_21563,Smith,0,2816,M,Alum,Identification,Southeast,82,73
10352,Donor_10352,Smith,0,38779,P,Parent,Identification,Northeast,29,81
11378,Donor_11378,Smith,0,33736,L,Alum,Cultivation,Southeast,68,65
15756,Donor_15756,Smith,0,39253,N,Friend,Identification,Northeast,25,38
15939,Donor_15939,Smith,0,29809,P,Alum,Qualification,Southeast,61,61
39903,Donor_39903,Smith,0,31978,P,Alum,Cultivation,Southeast,66,71
14292,Donor_14292,Smith,0,29049,N,Parent,Qualification,Midwest,26,29
27113,Donor_27113,Smith,0,1434,L,Friend,Qualification,Northeast,100,43
42842,Donor_42842,Smith,0,14629,N,Alum,Cultivation,Midwest,47,83
42570,Donor_42570,Smith,0,39234,O,Friend,Cultivation,West Coast,87,55
17566,Donor_17566,Smith,0,41287,P,Parent,Cultivation,Midwest,72,49
781,Donor_781,Smith,0,42036,P,Friend,Identification,Northeast,90,79
2905,Donor_2905,Smith,0,45874,M,Friend,Cultivation,Northeast,6,35
31705,Donor_31705,Smith,0,29441,M,Parent,Qualification,Southeast,61,36
15166,Donor_15166,Smith,0,17457,N,Alum,Cultivation,Northeast,43,48
1955,Donor_1955,Smith,0,29239,N,Friend,Cultivation,Midwest,41,64
19386,Donor_19386,Smith,0,33659,P,Friend,Cultivation,Midwest,3,68
49286,Legacy_4286,Johnson,1,241404,B,Regent,Solicitation,Southeast,78,50
47363,Legacy_2363,Johnson,1,914884,D,Regent,Solicitation,West Coast,98,70
38056,Donor_38056,Smith,0,14523,O,Alum,Qualification,Southeast,86,57
44123,Donor_44123,Smith,0,16967,N,Parent,Identification,Midwest,4,76
35020,Donor_35020,Smith,0,48009,O,Parent,Identification,Southeast,53,50
27537,Donor_27537,Smith,0,20457,L,Friend,Cultivation,Southeast,87,61
4448,Donor_4448,Smith,0,10744,K,Friend,Qualification,West Coast,63,40
5822,Donor_5822,Smith,0,24767,P,Friend,Identification,Northeast,1,79
17983,Donor_17983,Smith,0,28684,N,Friend,Identification,Midwest,53,66
38337,Donor_38337,Smith,0,20487,L,Friend,Cultivation,Northeast,38,27
4979,Donor_4979,Smith,0,17671,P,Parent,Cultivation,Northeast,31,60
28495,Donor_28495,Smith,0,9402,L,Alum,Qualification,Southeast,60,28
24191,Donor_24191,Smith,0,34652,K,Parent,Identification,Northeast,30,85
32120,Donor_32120,Smith,0,431,M,Friend,Cultivation,West Coast,65,82
41895,Donor_41895,Smith,0,44532,M,Alum,Cultivation,Northeast,64,50
48611,Legacy_3611,Johnson,1,150253,E,Regent,Cultivation,Southeast,87,55
26735,Donor_26735,Smith,0,2982,M,Friend,Identification,Northeast,9,36
30815,Donor_30815,Smith,0,45893,L,Alum,Identification,Southeast,44,50
3455,Donor_3455,Smith,0,10296,O,Alum,Identification,Northeast,92,61
20740,Donor_20740,Smith,0,17436,N,Friend,Qualification,West Coast,84,63
6578,Donor_6578,Smith,0,49742,M,Alum,Cultivation,Midwest,35,76
49864,Legacy_4864,Johnson,1,195491,D,Regent,Cultivation,Northeast,89,75
47494,Legacy_2494,Johnson,1,549376,C,Regent,Solicitation,West Coast,82,58
45661,Legacy_661,Johnson,1,586346,F,Trustee,Solicitation,Northeast,65,45
44600,Donor_44600,Smith,0,13033,N,Parent,Identification,Southeast,79,48
21296,Donor_21296,Smith,0,6720,N,Alum,Qualification,Southeast,81,37
1606,Donor_1606,Smith,0,8944,M,Friend,Cultivation,West Coast,63,54
41375,Donor_41375,Smith,0,33111,N,Friend,Identification,Northeast,1,79
1072,Donor_1072,Smith,0,1900,N,Friend,Identification,Northeast,50,28
40934,Donor_40934,Smith,0,26861,P,Alum,Cultivation,West Coast,68,73
46705,Legacy_1705,Johnson,1,560925,F,Regent,Stewardship,Northeast,64,45
16529,Donor_16529,Smith,0,1258,M,Friend,Identification,Midwest,70,47
32407,Donor_32407,Smith,0,12483,O,Alum,Qualification,Midwest,34,73
49658,Legacy_4658,Johnson,1,896232,A,Trustee,Solicitation,Northeast,87,45
18671,Donor_18671,Smith,0,18027,N,Friend,Cultivation,West Coast,61,45
48116,Legacy_3116,Johnson,1,617936,D,Alum,Cultivation,Northeast,76,66
11647,Donor_11647,Smith,0,4300,M,Friend,Qualification,West Coast,74,85
25545,Donor_25545,Smith,0,38363,P,Alum,Qualification,Midwest,89,55
13564,Donor_13564,Smith,0,13166,M,Alum,Qualification,Southeast,53,39
5811,Donor_5811,Smith,0,26939,K,Alum,Cultivation,Southeast,89,72
20809,Donor_20809,Smith,0,23573,K,Friend,Identification,Southeast,65,35
33716,Donor_33716,Smith,0,17082,O,Friend,Identification,Northeast,37,83
42134,Donor_42134,Smith,0,33777,M,Alum,Qualification,West Coast,63,48
33523,Donor_33523,Smith,0,45083,L,Friend,Cultivation,Southeast,24,84
35884,Donor_35884,Smith,0,37494,L,Parent,Cultivation,Northeast,88,30
38704,Donor_38704,Smith,0,7577,O,Parent,Identification,Northeast,98,73
44182,Donor_44182,Smith,0,42358,P,Friend,Qualification,Northeast,77,37
4026,Donor_4026,Smith,0,49346,P,Friend,Identification,Southeast,18,68
44676,Donor_44676,Smith,0,30956,N,Alum,Cultivation,Midwest,86,34
47288,Legacy_2288,Johnson,1,65884,A,Regent,Solicitation,Northeast,68,46
7983,Donor_7983,Smith,0,29327,M,Friend,Identification,Northeast,81,48
36580,Donor_36580,Smith,0,22342,P,Friend,Cultivation,West Coast,79,59
4035,Donor_4035,Smith,0,17024,P,Alum,Identification,Midwest,27,45
7846,Donor_7846,Smith,0,18006,O,Alum,Identification,Southeast,8,66
44198,Donor_44198,Smith,0,8864,P,Alum,Cultivation,Northeast,72,74
